"","model","sex","age.n","year","week","date","time","exposures","observed.deaths","expected.deaths","expected.deaths.qlo","expected.deaths.qhi","observed.mx","observed.log.mx","excess.deaths.avg","excess.deaths.qlo","excess.deaths.qhi","cum.excess.deaths.avg","cum.excess.deaths.qlo","cum.excess.deaths.qhi"
"153","gam.nb","m",0,2020,18,2020-04-27,538,105615.427577911,35,37.2641962397955,25,51,0.000331390979543977,-3.47965931724315,-2.03,-15.025,10,-17.634,-58,20
"154","gam.nb","m",0,2020,19,2020-05-04,539,105622.956325629,29,37.4200077071207,25,51,0.000274561525342984,-3.5613603210757,-8.523,-22,4,-26.157,-69,13
"155","gam.nb","m",0,2020,20,2020-05-11,540,105630.541146819,45,37.532808147964,25,51,0.000426013154069267,-3.37057699091723,7.508,-5,19,-18.649,-64.025,22.025
"156","gam.nb","m",0,2020,21,2020-05-18,541,105638.184066066,38,37.581611623782,25,51,0.000359718413715204,-3.44403733040439,0.357,-13,12,-18.292,-65,24
"157","gam.nb","m",0,2020,22,2020-05-25,542,105645.887107951,30,33.866045608672,22,47,0.000283967514696955,-3.54673133951211,-3.644,-16,7,-21.936,-70,22.025
"158","gam.nb","m",0,2020,23,2020-06-01,543,105653.652297057,31,37.4221771321932,25,51,0.000293411532171553,-3.53252282075843,-6.46,-21,5.02499999999998,-28.396,-82,17
"159","gam.nb","m",0,2020,24,2020-06-08,544,105661.481657966,34,37.2204866075421,25,51,0.0003217823512078,-3.49243777932728,-3.349,-16,8,-31.745,-84.025,16
"160","gam.nb","m",0,2020,25,2020-06-15,545,105669.377215259,39,36.953229404222,25,50,0.000369075706016067,-3.43288454079839,1.705,-11,13.025,-30.04,-84.025,18.025
"161","gam.nb","m",0,2020,26,2020-06-22,546,105677.340993521,32,36.6325317445143,24,50,0.000302808527345156,-3.51883189889851,-4.909,-18,7,-34.949,-90,15
"162","gam.nb","m",0,2020,27,2020-06-29,547,105685.375017332,35,36.2704117930205,24,50,0.000331171649760054,-3.47994684845648,-1.552,-15.025,11,-36.501,-96.05,15
"163","gam.nb","m",0,2020,28,2020-07-06,548,105693.481311276,36,35.8786326349497,24,49,0.000340607571567985,-3.46774570207616,0.273,-13.025,13,-36.228,-97.05,18.025
"164","gam.nb","m",0,2020,29,2020-07-13,549,105701.661899935,24,35.471556590459,24,49,0.000227054140574632,-3.64387057386732,-11.978,-26,1,-48.206,-112,8
"165","gam.nb","m",0,2020,30,2020-07-20,550,105709.91880789,37,35.0746917351871,23,48,0.000350014458598169,-3.45591401519342,2.105,-11,14,-46.101,-110.025,10
"166","gam.nb","m",0,2020,31,2020-07-27,551,105718.254059724,39,34.7153307795464,23,48,0.000368905070811776,-3.43308537510543,4.26,-8,16,-41.841,-109,18
"167","gam.nb","m",0,2020,32,2020-08-03,552,105726.669680021,28,34.4197061685794,23,47,0.000264833840739913,-3.57702652109193,-6.617,-20,6,-48.458,-117.025,16
"168","gam.nb","m",0,2020,33,2020-08-10,553,105735.167693361,38,34.2133808739387,23,47,0.000359388468652195,-3.4444358617876,3.935,-9,16,-44.523,-116,20.025
"169","gam.nb","m",15,2020,10,2020-03-02,530,218224.334883393,203,186.854054363798,152,225,0.000930235393355522,-3.03140714058608,17.353,-21,52.025,17.353,-21,52.025
"170","gam.nb","m",15,2020,11,2020-03-09,531,218240.246369667,198,185.6588811006,151,223,0.000907257040319762,-3.04226965298669,12.456,-24.025,44.025,29.809,-22.025,79
"171","gam.nb","m",15,2020,12,2020-03-16,532,218256.150995387,185,184.788310775554,150,222,0.00084762788657402,-3.07179476363421,0.024,-37,33.025,29.833,-34.025,91
"172","gam.nb","m",15,2020,13,2020-03-23,533,218272.046369357,186,184.220298921511,149,222,0.000852147597889165,-3.06948517589396,2.016,-35.025,39,31.849,-41,100.025
"173","gam.nb","m",15,2020,14,2020-03-30,534,218287.930100383,183,183.934564199799,149,221,0.000838342275341767,-3.0765786329887,-1.408,-39,34,30.441,-47,115
"174","gam.nb","m",15,2020,15,2020-04-06,535,218303.799797272,201,183.912288100761,149,221,0.000920735233132263,-3.03586523768684,17.317,-21,51,47.758,-45,140
"175","gam.nb","m",15,2020,16,2020-04-13,536,218319.653068828,217,184.124555388579,149,222,0.00099395540873083,-3.00263309867767,31.879,-8.025,68,79.637,-16.025,178.05
"176","gam.nb","m",15,2020,17,2020-04-20,537,218335.487523857,251,184.49803850895,150,222,0.00114960697798874,-2.93945060874578,66.037,28.975,102,145.674,44,249.025
"177","gam.nb","m",15,2020,18,2020-04-27,538,218351.300771166,213,184.948051691736,150,222,0.000975492242307391,-3.01077618002291,27.542,-9.025,63,173.216,64.975,281.025
"178","gam.nb","m",15,2020,19,2020-05-04,539,218367.090419558,147,185.389280841501,150,223,0.000673178360885619,-3.17186985273634,-38.648,-77.025,-2,134.568,18.975,254.025
"179","gam.nb","m",15,2020,20,2020-05-11,540,218382.854077841,180,185.735627388803,151,223,0.000824240532802269,-3.08394603244729,-5.34,-45,28,129.228,10.9,251.025
"180","gam.nb","m",15,2020,21,2020-05-18,541,218398.58935482,222,185.900449271323,151,224,0.001016490081991,-2.99289685446578,36.184,-3,71,165.412,39,292.025
"181","gam.nb","m",15,2020,22,2020-05-25,542,218414.2938593,156,145.776806257814,116,177,0.000714238968721036,-3.14615645848541,10.046,-22,37.025,175.458,44,313.05
"182","gam.nb","m",15,2020,23,2020-06-01,543,218429.965200088,171,185.39839041826,150,223,0.000782859622045718,-3.10631610618801,-14.14,-53,21,161.318,31.95,300.075
"183","gam.nb","m",15,2020,24,2020-06-08,544,218445.600985988,174,184.71439939573,150,222,0.000796536983187687,-3.09879405511525,-10.971,-49.025,24,150.347,17.975,292.025
"184","gam.nb","m",15,2020,25,2020-06-15,545,218461.198825806,176,183.767465711089,149,221,0.00080563505531404,-3.09386164474066,-7.145,-43,31,143.202,7,286.05
"185","gam.nb","m",15,2020,26,2020-06-22,546,218476.756328349,145,182.578498822198,148,220,0.000663686162486225,-3.17803723707925,-37.879,-75,-2,105.323,-25.025,252.025
"186","gam.nb","m",15,2020,27,2020-06-29,547,218492.271102421,166,181.168972071466,147,218,0.000759752274817013,-3.11932799090054,-15.008,-52,18.025,90.315,-53.05,238.025
"187","gam.nb","m",15,2020,28,2020-07-06,548,218507.740756829,173,179.560680046136,145,216,0.000791733965125414,-3.10142072357092,-5.998,-41,27.025,84.317,-62.025,235
"188","gam.nb","m",15,2020,29,2020-07-13,549,218523.162900377,177,177.798184003789,144,214,0.000809982784665682,-3.09152421149685,-0.837,-35,32.025,83.48,-67.025,236.1
"189","gam.nb","m",15,2020,30,2020-07-20,550,218538.535141873,170,176.014716507109,142,212,0.000777894845362801,-3.1090791063075,-5.62,-40,29,77.86,-77.025,242
"190","gam.nb","m",15,2020,31,2020-07-27,551,218553.85509012,181,174.360665131151,141,210,0.000828171161407174,-3.08187989658152,6.06,-30,40,83.92,-76,244.05
"191","gam.nb","m",15,2020,32,2020-08-03,552,218569.120353925,209,172.980929790904,140,209,0.000956219248453623,-3.01944251831325,35.934,-1,70,119.854,-43,294.025
"192","gam.nb","m",15,2020,33,2020-08-10,553,218584.328542094,176,172.016619050961,139,208,0.000805181236797158,-3.09410635406456,5.596,-31.025,39,125.45,-40.075,299.025
"193","gam.nb","m",45,2020,10,2020-03-02,530,144363.500885057,744,740.479031213164,632,856,0.00515365722941548,-2.28788446982155,2.8,-111.05,112.025,2.8,-111.05,112.025
"194","gam.nb","m",45,2020,11,2020-03-09,531,144375.416246567,819,734.528241169374,627,849,0.00567271091777354,-2.24620934758542,87.333,-27.075,194.025,90.133,-75.125,251.025
"195","gam.nb","m",45,2020,12,2020-03-16,532,144387.330404021,767,730.23198859382,623,844,0.00531210043051424,-2.27473372279557,36.296,-87,145,126.429,-84,310
"196","gam.nb","m",45,2020,13,2020-03-23,533,144399.244363193,764,727.253149178173,621,841,0.00529088641266285,-2.2764715620142,31.47,-80,134,157.899,-77,382.025
"197","gam.nb","m",45,2020,14,2020-03-30,534,144411.159129859,1157,725.268052635539,619,839,0.0080118462241522,-2.09626739495548,432.073,319,536.025,589.972,339.875,829.075
"198","gam.nb","m",45,2020,15,2020-04-06,535,144423.075709792,1315,723.961455034934,618,837,0.00910519315239067,-2.04071083689513,591.861,470,699,1181.833,907.9,1447.025
"199","gam.nb","m",45,2020,16,2020-04-13,536,144434.995108769,1401,723.047658685927,617,836,0.00969986531965438,-2.0132342957685,678.503,568.95,789.05,1860.336,1563.8,2150.025
"200","gam.nb","m",45,2020,17,2020-04-20,537,144446.918332564,1434,722.342204342227,616,836,0.00992752227983475,-2.00315912959791,710.492,602.925,820.025,2570.828,2259.825,2887.05
"201","gam.nb","m",45,2020,18,2020-04-27,538,144458.846386952,1183,721.686347573678,616,835,0.00818918349127046,-2.08675939774058,460.084,353,566.025,3030.912,2704.9,3373.125
"202","gam.nb","m",45,2020,19,2020-05-04,539,144470.780277707,847,720.92198542262,615,834,0.00586277722299185,-2.23189660806039,126.565,12.95,224.025,3157.477,2814.975,3510
"203","gam.nb","m",45,2020,20,2020-05-11,540,144482.721010605,987,719.891720690345,614,833,0.00683126669470432,-2.16549875934716,265.609,147.95,370.05,3423.086,3061.975,3783
"204","gam.nb","m",45,2020,21,2020-05-18,541,144494.66959142,906,718.439270900196,613,831,0.0062701274902517,-2.20272362858716,185.303,72,290.05,3608.389,3231.95,3999.275
"205","gam.nb","m",45,2020,22,2020-05-25,542,144506.627025928,662,609.701112699843,518,707,0.00458110478131375,-2.33902977471028,49.376,-47,140,3657.765,3254.925,4051.15
"206","gam.nb","m",45,2020,23,2020-06-01,543,144518.594319903,790,713.759563209053,609,826,0.00546642460589725,-2.26229663740074,76.064,-30.025,174.025,3733.829,3338.6,4140.225
"207","gam.nb","m",45,2020,24,2020-06-08,544,144530.57247912,772,710.511320429633,606,822,0.00534143044449319,-2.27234242256717,61.982,-38.025,169.025,3795.811,3379.925,4216.025
"208","gam.nb","m",45,2020,25,2020-06-15,545,144542.562509354,702,706.710243702979,603,818,0.00485670094547114,-2.31365863766969,-4.199,-118.025,105.025,3791.612,3353.925,4223.125
"209","gam.nb","m",45,2020,26,2020-06-22,546,144554.56541638,707,702.397770234466,599,813,0.0048908866901819,-2.3106123985974,4.812,-106,111,3796.424,3362.975,4234.125
"210","gam.nb","m",45,2020,27,2020-06-29,547,144566.582205972,725,697.615699529058,595,807,0.00501499024834835,-2.29972990712863,25.929,-78.075,128,3822.353,3380.9,4277.05
"211","gam.nb","m",45,2020,28,2020-07-06,548,144578.613883906,687,692.405933736751,590,801,0.00475174011940416,-2.32314731966724,-6.29,-112,96,3816.063,3373.775,4285.025
"212","gam.nb","m",45,2020,29,2020-07-13,549,144590.661455957,712,686.878359288638,586,795,0.00492424609466829,-2.30766025084922,24.013,-82.125,115.05,3840.076,3371.95,4302
"213","gam.nb","m",45,2020,30,2020-07-20,550,144602.725927899,763,681.410465615737,581,789,0.00527652570243001,-2.27765194203189,82.942,-16,179,3923.018,3444.875,4386
"214","gam.nb","m",45,2020,31,2020-07-27,551,144614.808305507,761,676.435118689781,576,783,0.00526225501327876,-2.27882810946655,83.012,-15,179,4006.03,3522.825,4480.025
"215","gam.nb","m",45,2020,32,2020-08-03,552,144626.909594556,711,672.373122578685,573,779,0.0049160975781976,-2.30837950551459,37.436,-75,140.05,4043.466,3550.925,4528.075
"216","gam.nb","m",45,2020,33,2020-08-10,553,144639.030800821,667,669.637646489823,571,776,0.004611480015505,-2.33615966909814,-1.17,-102.025,99.025,4042.296,3554.7,4545.075
"217","gam.nb","m",65,2020,10,2020-03-02,530,54945.0394878553,1034,1016.43191397523,872,1170,0.0188188052941258,-1.72540795108081,20.153,-137.075,158.025,20.153,-137.075,158.025
"218","gam.nb","m",65,2020,11,2020-03-09,531,54949.8281297931,1049,1007.33281021492,865,1160,0.0190901416019397,-1.71919085019654,44.759,-104.025,190.05,64.912,-150.175,276.1
"219","gam.nb","m",65,2020,12,2020-03-16,532,54954.6603753961,1033,1000.99538327816,859,1153,0.0187973138755396,-1.72590420671387,30.619,-115.05,178.075,95.531,-174,343.05
"220","gam.nb","m",65,2020,13,2020-03-23,533,54959.5374889375,1089,996.652529974264,855,1148,0.0198145772281872,-1.7030151895132,89.629,-62.125,234.025,185.16,-129,471.025
"221","gam.nb","m",65,2020,14,2020-03-30,534,54964.4607346905,1701,993.564975868993,853,1144,0.0309472698769957,-1.50937765777968,705.198,547.975,851.05,890.358,549.775,1220.15
"222","gam.nb","m",65,2020,15,2020-04-06,535,54969.4313769282,1804,991.009395752448,850,1141,0.0328182401529658,-1.48388471128865,811.15,660.975,957,1701.508,1341.975,2092.075
"223","gam.nb","m",65,2020,16,2020-04-13,536,54974.4506799238,2071,988.36964248995,848,1138,0.0376720453662725,-1.42398079956921,1081.17,928,1221.05,2782.678,2356.925,3175
"224","gam.nb","m",65,2020,17,2020-04-20,537,54979.5199079505,2015,985.425986033246,845,1135,0.0366500108290071,-1.43592589270151,1031.483,881.95,1165.025,3814.161,3387.475,4230.2
"225","gam.nb","m",65,2020,18,2020-04-27,538,54984.6403252816,1571,982.05860004082,843,1131,0.0285716154676321,-1.54406520347992,592.061,446.975,732,4406.222,3957,4847.2
"226","gam.nb","m",65,2020,19,2020-05-04,539,54989.8131961901,1129,978.149794245317,839,1127,0.0205310753824896,-1.6875883024341,151.392,-2.05,290.025,4557.614,4077,5014.025
"227","gam.nb","m",65,2020,20,2020-05-11,540,54995.0397849492,1290,973.584603454876,835,1121,0.0234566609105907,-1.62973381026463,318.726,172.975,457.075,4876.34,4370,5368.05
"228","gam.nb","m",65,2020,21,2020-05-18,541,55000.3213558322,1124,968.251511335609,830,1115,0.020436244230795,-1.68959891576406,152.412,4.975,282.05,5028.752,4496.85,5530.1
"229","gam.nb","m",65,2020,22,2020-05-25,542,55005.6591731123,894,841.728563670162,720,971,0.0162528731304979,-1.7890698547205,49.987,-74.05,167.025,5078.739,4514.975,5603.125
"230","gam.nb","m",65,2020,23,2020-06-01,543,55011.0545010627,1032,955.027489893838,819,1100,0.0187598658007922,-1.72677027268317,78.143,-74.025,205,5156.882,4600.575,5685.05
"231","gam.nb","m",65,2020,24,2020-06-08,544,55016.5086039564,977,947.378099382688,812,1092,0.0177583060937775,-1.75059846249942,32.591,-107,172.025,5189.473,4613.875,5724.325
"232","gam.nb","m",65,2020,25,2020-06-15,545,55022.0227460667,944,939.296479343288,805,1082,0.0171567665615762,-1.76556455779172,2.411,-150.05,130.025,5191.884,4591.75,5747.275
"233","gam.nb","m",65,2020,26,2020-06-22,546,55027.5981916668,887,930.97227905735,798,1073,0.0161191843574653,-1.79265693759383,-47.475,-190,91.05,5144.409,4524.875,5731.075
"234","gam.nb","m",65,2020,27,2020-06-29,547,55033.2362050298,932,922.589104961727,791,1063,0.0169352206824213,-1.77120913970235,12.747,-128.05,145,5157.156,4555.825,5749.025
"235","gam.nb","m",65,2020,28,2020-07-06,548,55038.938050429,875,914.324225705136,784,1054,0.0158978358048676,-1.79866199278494,-38.826,-173.125,99.1249999999999,5118.33,4461.625,5711.05
"236","gam.nb","m",65,2020,29,2020-07-13,549,55044.7049921376,893,906.399865703516,777,1045,0.0162231771453322,-1.78986408960911,-12.743,-144.025,114,5105.587,4424.825,5714.225
"237","gam.nb","m",65,2020,30,2020-07-20,550,55050.5382944288,873,899.23398404968,770,1037,0.0158581555611846,-1.79974732623539,-28.798,-163.075,108.025,5076.789,4419.7,5716.05
"238","gam.nb","m",65,2020,31,2020-07-27,551,55056.4392215756,927,893.282833708381,765,1030,0.0168372675949724,-1.77372838580007,32.623,-102.025,161.025,5109.412,4408.575,5762.05
"239","gam.nb","m",65,2020,32,2020-08-03,552,55062.4090378513,889,888.993912309886,761,1025,0.0161453161155532,-1.79195344733952,-0.381,-142.125,121.025,5109.031,4380.5,5764.1
"240","gam.nb","m",65,2020,33,2020-08-10,553,55068.4490075291,945,886.81337031846,760,1023,0.0171604615170984,-1.76547103632217,59.572,-75.025,189.025,5168.603,4429.9,5837.025
"241","gam.nb","m",75,2020,10,2020-03-02,530,31977.2715994425,1663,1690.3433217367,1459,1937,0.0520056876906595,-1.28394915641158,-25.848,-258.05,202.025,-25.848,-258.05,202.025
"242","gam.nb","m",75,2020,11,2020-03-09,531,31994.1962677747,1652,1671.44205128379,1443,1915,0.0516343647508324,-1.28706116166437,-11.021,-248.15,220.1,-36.869,-387.05,311.025
"243","gam.nb","m",75,2020,12,2020-03-16,532,32010.939664254,1655,1657.17242576193,1430,1899,0.0517010752373542,-1.28650042470502,-1.042,-231.2,238,-37.911,-475.025,410.025
"244","gam.nb","m",75,2020,13,2020-03-23,533,32027.4987072995,1793,1646.21455807903,1421,1887,0.0559831417491043,-1.25194273277209,143.872,-104.1,371.025,105.961,-372.025,594.025
"245","gam.nb","m",75,2020,14,2020-03-30,534,32043.8703153302,2873,1637.30631536242,1413,1877,0.0896583331454041,-1.04740933944393,1235.659,994,1460.05,1341.62,791.8,1873.025
"246","gam.nb","m",75,2020,15,2020-04-06,535,32060.0514067653,3246,1629.22321201581,1406,1867,0.101247498290506,-0.994615698898986,1619.024,1381.975,1844.1,2960.644,2358.975,3559.2
"247","gam.nb","m",75,2020,16,2020-04-13,536,32076.0389000241,3735,1620.93593277386,1399,1858,0.116442058560953,-0.933890125341096,2114.92,1884.975,2337.025,5075.564,4434.975,5689.175
"248","gam.nb","m",75,2020,17,2020-04-20,537,32091.8297135253,3621,1612.10536447667,1391,1848,0.112832457118327,-0.947565954255247,2008.71,1774.925,2233.025,7084.274,6342.675,7763.025
"249","gam.nb","m",75,2020,18,2020-04-27,538,32107.4207656882,2760,1602.56655505594,1383,1837,0.0859614361471692,-1.06569633741535,1164.568,928.925,1370.125,8248.842,7513.5,8955.05
"250","gam.nb","m",75,2020,19,2020-05-04,539,32122.8089749319,1979,1592.15949446566,1374,1825,0.0616073146512305,-1.21036772088634,386.58,142.975,616.025,8635.422,7851.825,9382.05
"251","gam.nb","m",75,2020,20,2020-05-11,540,32137.9912596755,2293,1580.72993279161,1364,1812,0.0713485787419794,-1.14661467357475,704.539,478.975,911.05,9339.961,8554.525,10135.05
"252","gam.nb","m",75,2020,21,2020-05-18,541,32152.964538338,1822,1568.13034664305,1353,1798,0.0566666254935066,-1.24667264889344,253.844,30.95,457.025,9593.805,8759.85,10413.2
"253","gam.nb","m",75,2020,22,2020-05-25,542,32167.7257293387,1541,1362.09940372501,1173,1564,0.0479051585109271,-1.31961771848093,178.184,-24.05,362.075,9771.989,8928.875,10627.15
"254","gam.nb","m",75,2020,23,2020-06-01,543,32182.2717510968,1663,1539.17911922471,1328,1765,0.0516744129457959,-1.28672444853424,117.053,-142.05,337.125,9889.042,8992.9,10748.05
"255","gam.nb","m",75,2020,24,2020-06-08,544,32196.599522031,1522,1523.37068105769,1314,1747,0.0472720729081513,-1.32539535321151,6.886,-217,221.05,9895.928,8951.625,10793.275
"256","gam.nb","m",75,2020,25,2020-06-15,545,32210.7059605607,1503,1507.20543344186,1300,1729,0.0466615044650154,-1.33104126274927,-1.042,-232,212.1,9894.886,8940.25,10814.2
"257","gam.nb","m",75,2020,26,2020-06-22,546,32224.5879851049,1367,1491.06610890168,1286,1710,0.0424210233698525,-1.37241885872094,-122.731,-354.05,80.025,9772.155,8817.975,10689.025
"258","gam.nb","m",75,2020,27,2020-06-29,547,32238.2425140827,1465,1475.31955254126,1272,1692,0.0454429238616231,-1.34253373328038,-14.624,-219.15,193,9757.531,8746.975,10669.025
"259","gam.nb","m",75,2020,28,2020-07-06,548,32251.6664659132,1370,1460.31723173539,1259,1675,0.0424784251520136,-1.37183159269091,-95.264,-309.05,117.025,9662.267,8660.8,10565.05
"260","gam.nb","m",75,2020,29,2020-07-13,549,32264.8567590156,1356,1446.47234578888,1247,1660,0.0420271507829057,-1.37647005185051,-94.531,-302.025,99,9567.736,8524.975,10507.125
"261","gam.nb","m",75,2020,30,2020-07-20,550,32277.810311809,1347,1434.48407840092,1237,1646,0.0417314553554828,-1.37953646930617,-84.773,-285.025,99.025,9482.963,8412.8,10451.25
"262","gam.nb","m",75,2020,31,2020-07-27,551,32290.5240427124,1344,1425.10741492696,1228,1635,0.041622117938446,-1.38067582451897,-81.915,-323.075,130.075,9401.048,8334.9,10416.075
"263","gam.nb","m",75,2020,32,2020-08-03,552,32302.9948701449,1353,1419.08802584178,1223,1628,0.0418846613275003,-1.37794499184131,-68.09,-283,120.025,9332.958,8280.9,10329.25
